"Booking_ID","no_of_adults","no_of_children","no_of_weekend_nights","no_of_week_nights","type_of_meal_plan","required_car_parking_space","room_type_reserved","lead_time","arrival_year","arrival_month","arrival_date","market_segment_type","repeated_guest","no_of_previous_cancellations","no_of_previous_bookings_not_canceled","avg_price_per_room","no_of_special_requests","booking_status"
"INN00194",2,0,1,2,"Meal Plan 2",FALSE,"Room_Type 1",161,"2018",3,25,"Online",FALSE,0,0,130,0,FALSE
"INN00195",2,0,4,10,"Meal Plan 1",FALSE,"Room_Type 4",147,"2018",8,3,"Online",FALSE,0,0,118.88,1,FALSE
"INN00196",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",92,"2018",5,30,"Offline",FALSE,0,0,101.52,0,TRUE
"INN00197",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",87,"2017",9,11,"Corporate",FALSE,0,0,100,0,FALSE
"INN00198",2,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",109,"2018",3,20,"Offline",FALSE,0,0,58,0,TRUE
"INN00199",2,0,0,4,"Meal Plan 1",FALSE,"Room_Type 1",127,"2018",3,23,"Offline",FALSE,0,0,61.5,2,TRUE
"INN00200",2,0,1,2,"Meal Plan 2",FALSE,"Room_Type 1",418,"2018",9,26,"Online",FALSE,0,0,107,0,FALSE
"INN00201",2,0,1,4,"Not Selected",FALSE,"Room_Type 1",156,"2018",8,24,"Online",FALSE,0,0,87.3,1,TRUE
"INN00202",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",80,"2017",7,16,"Online",FALSE,0,0,76.5,1,FALSE
"INN00203",2,0,2,2,"Not Selected",FALSE,"Room_Type 1",211,"2018",12,16,"Online",FALSE,0,0,63.75,0,FALSE
"INN00204",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",273,"2018",5,13,"Online",FALSE,0,0,95,0,FALSE
"INN00205",2,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",58,"2018",11,19,"Offline",FALSE,0,0,75,1,TRUE
"INN00206",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",433,"2018",9,8,"Online",FALSE,0,0,70,0,FALSE
"INN00207",2,0,1,3,"Meal Plan 1",FALSE,"Room_Type 1",111,"2018",5,2,"Online",FALSE,0,0,101.58,1,TRUE
"INN00208",2,0,2,3,"Meal Plan 1",FALSE,"Room_Type 1",34,"2018",8,21,"Offline",FALSE,0,0,85,0,TRUE
"INN00209",2,0,2,4,"Meal Plan 1",FALSE,"Room_Type 1",17,"2018",12,3,"Online",FALSE,0,0,98.39,0,TRUE
"INN00211",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",6,"2017",9,22,"Online",FALSE,0,0,106.07,1,TRUE
"INN00212",2,0,1,1,"Meal Plan 1",FALSE,"Room_Type 1",32,"2018",7,18,"Offline",FALSE,0,0,105,1,TRUE
"INN00213",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",4,"2017",9,22,"Online",FALSE,0,0,145,2,TRUE
"INN00214",3,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",195,"2018",8,13,"Online",FALSE,0,0,106.03,1,FALSE
"INN00215",2,0,2,2,"Meal Plan 1",FALSE,"Room_Type 1",119,"2018",8,13,"Online",FALSE,0,0,114.3,1,TRUE
"INN00216",1,0,1,1,"Not Selected",FALSE,"Room_Type 1",13,"2018",12,5,"Online",FALSE,0,0,88,0,TRUE
"INN00217",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",59,"2017",10,15,"Online",FALSE,0,0,89.25,2,TRUE
"INN00218",2,1,2,5,"Meal Plan 1",FALSE,"Room_Type 4",78,"2018",3,20,"Online",FALSE,0,0,86.32,1,TRUE
"INN00219",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",335,"2018",10,13,"Offline",FALSE,0,0,90,1,TRUE
"INN00220",2,0,2,5,"Meal Plan 1",FALSE,"Room_Type 1",103,"2017",8,22,"Online",FALSE,0,0,55.96,0,TRUE
"INN00221",1,0,0,2,"Not Selected",FALSE,"Room_Type 1",0,"2018",6,8,"Online",FALSE,0,0,109,1,TRUE
"INN00222",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",118,"2018",3,1,"Offline",FALSE,0,0,86,0,TRUE
"INN00223",2,0,1,5,"Meal Plan 1",FALSE,"Room_Type 1",56,"2018",9,5,"Online",FALSE,0,0,118.95,0,TRUE
"INN00224",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",107,"2018",6,10,"Offline",FALSE,0,0,130,1,TRUE
"INN00225",2,0,1,3,"Not Selected",FALSE,"Room_Type 1",70,"2018",4,14,"Online",FALSE,0,0,90.56,1,TRUE
"INN00226",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",76,"2018",4,1,"Online",FALSE,0,0,87.3,1,TRUE
"INN00227",2,2,2,2,"Meal Plan 1",FALSE,"Room_Type 6",144,"2018",5,27,"Online",FALSE,0,0,177.65,1,FALSE
"INN00228",1,2,2,2,"Meal Plan 1",FALSE,"Room_Type 6",4,"2017",9,19,"Online",FALSE,0,0,200.75,2,TRUE
"INN00229",2,1,0,2,"Meal Plan 1",FALSE,"Room_Type 1",15,"2018",3,18,"Online",FALSE,0,0,127,1,TRUE
"INN00230",1,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",32,"2018",2,5,"Online",FALSE,0,0,72.9,0,FALSE
"INN00231",3,0,1,1,"Meal Plan 1",FALSE,"Room_Type 4",49,"2018",5,7,"Online",FALSE,0,0,159.3,0,FALSE
"INN00232",2,1,1,3,"Meal Plan 1",FALSE,"Room_Type 1",77,"2018",5,12,"Online",FALSE,0,0,135.15,1,TRUE
"INN00233",1,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",22,"2018",10,28,"Offline",FALSE,0,0,90,0,TRUE
"INN00234",2,0,1,0,"Not Selected",FALSE,"Room_Type 1",0,"2017",10,18,"Online",FALSE,0,0,114,0,TRUE
"INN00235",2,1,0,1,"Meal Plan 1",TRUE,"Room_Type 1",58,"2018",6,21,"Online",FALSE,0,0,125.1,1,TRUE
"INN00236",2,0,2,6,"Not Selected",FALSE,"Room_Type 1",4,"2017",8,14,"Online",FALSE,0,0,95.13,1,TRUE
"INN00237",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 5",117,"2018",4,29,"Online",FALSE,0,0,105.84,0,FALSE
"INN00238",2,0,1,3,"Meal Plan 1",FALSE,"Room_Type 1",36,"2018",12,26,"Online",FALSE,0,0,102,0,FALSE
"INN00239",2,0,2,2,"Not Selected",FALSE,"Room_Type 1",35,"2018",12,2,"Online",FALSE,0,0,74.8,2,TRUE
"INN00240",2,0,1,0,"Not Selected",FALSE,"Room_Type 1",31,"2018",4,24,"Online",FALSE,0,0,94.5,0,FALSE
"INN00241",2,0,2,4,"Not Selected",FALSE,"Room_Type 1",79,"2018",6,16,"Online",FALSE,0,0,120.6,0,TRUE
"INN00242",2,0,1,2,"Meal Plan 1",TRUE,"Room_Type 1",1,"2017",10,9,"Online",FALSE,0,0,139.33,0,TRUE
"INN00243",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",21,"2017",9,3,"Online",FALSE,0,0,105,0,TRUE
"INN00244",2,0,0,2,"Not Selected",FALSE,"Room_Type 1",12,"2018",9,14,"Corporate",FALSE,0,0,100,1,TRUE
"INN00245",2,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",33,"2018",2,8,"Online",FALSE,0,0,80.3,1,TRUE
"INN00246",1,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",164,"2017",10,2,"Offline",FALSE,0,0,100,0,TRUE
"INN00247",2,0,0,3,"Meal Plan 1",TRUE,"Room_Type 1",78,"2018",3,24,"Online",FALSE,0,0,105.3,1,TRUE
"INN00248",2,0,0,4,"Meal Plan 1",FALSE,"Room_Type 4",18,"2018",5,31,"Online",FALSE,0,0,112.8,0,FALSE
"INN00249",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",21,"2018",8,15,"Online",FALSE,0,0,151,0,FALSE
"INN00250",1,0,1,3,"Meal Plan 1",FALSE,"Room_Type 1",0,"2017",11,9,"Online",FALSE,0,0,91,1,TRUE
"INN00251",3,0,2,1,"Meal Plan 1",FALSE,"Room_Type 4",152,"2018",8,13,"Online",FALSE,0,0,146.7,1,FALSE
"INN00252",2,0,2,3,"Meal Plan 1",FALSE,"Room_Type 1",43,"2017",10,2,"Offline",FALSE,0,0,58.4,0,TRUE
"INN00253",2,0,0,4,"Not Selected",FALSE,"Room_Type 1",177,"2018",7,26,"Online",FALSE,0,0,80.75,1,FALSE
"INN00254",2,0,1,1,"Not Selected",FALSE,"Room_Type 1",47,"2018",5,21,"Offline",FALSE,0,0,76.5,0,TRUE
"INN00255",3,0,0,3,"Meal Plan 1",FALSE,"Room_Type 4",57,"2018",9,7,"Online",FALSE,0,0,140.13,0,TRUE
"INN00256",2,0,2,4,"Not Selected",FALSE,"Room_Type 1",60,"2017",11,15,"Online",FALSE,0,0,76,1,TRUE
"INN00257",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",0,"2017",9,16,"Online",FALSE,0,0,200,0,TRUE
"INN00258",2,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",102,"2017",10,16,"Online",FALSE,0,0,101.5,0,FALSE
"INN00259",2,0,0,3,"Not Selected",FALSE,"Room_Type 1",71,"2018",10,18,"Online",FALSE,0,0,108,1,TRUE
"INN00260",3,0,2,3,"Meal Plan 2",FALSE,"Room_Type 4",111,"2018",7,23,"Online",FALSE,0,0,189,1,TRUE
"INN00261",3,0,1,1,"Meal Plan 1",FALSE,"Room_Type 4",1,"2018",6,11,"Online",FALSE,0,0,166,3,TRUE
"INN00262",2,0,1,1,"Not Selected",FALSE,"Room_Type 1",4,"2018",1,16,"Online",FALSE,0,0,67.5,0,TRUE
"INN00263",2,0,1,3,"Meal Plan 1",FALSE,"Room_Type 4",25,"2017",9,14,"Online",FALSE,0,0,78.54,1,TRUE
"INN00264",1,0,2,2,"Meal Plan 1",FALSE,"Room_Type 1",209,"2018",11,6,"Online",FALSE,0,0,152.1,1,FALSE
"INN00265",1,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",93,"2018",10,15,"Online",FALSE,0,0,115,0,FALSE
"INN00266",2,0,2,5,"Not Selected",FALSE,"Room_Type 1",53,"2017",9,2,"Online",FALSE,0,0,66.53,2,TRUE
"INN00267",1,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",1,"2017",8,12,"Complementary",TRUE,0,1,0,1,TRUE
"INN00268",1,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",4,"2017",8,23,"Complementary",FALSE,0,0,0,1,TRUE
"INN00269",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",302,"2018",12,29,"Online",FALSE,0,0,90.3,2,FALSE
"INN00270",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",122,"2018",4,15,"Offline",FALSE,0,0,85,0,TRUE
"INN00271",1,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",16,"2018",3,11,"Corporate",FALSE,0,0,75,0,TRUE
"INN00272",2,0,2,4,"Meal Plan 1",FALSE,"Room_Type 1",28,"2018",8,28,"Online",FALSE,0,0,115.37,1,FALSE
"INN00273",2,0,1,2,"Meal Plan 2",FALSE,"Room_Type 1",161,"2018",3,25,"Online",FALSE,0,0,130,0,FALSE
"INN00274",3,0,0,2,"Meal Plan 1",FALSE,"Room_Type 4",57,"2018",12,9,"Online",FALSE,0,0,126,2,TRUE
"INN00275",2,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",19,"2018",6,12,"Online",FALSE,0,0,94.35,1,TRUE
"INN00276",3,0,2,4,"Meal Plan 1",FALSE,"Room_Type 4",109,"2018",7,6,"Online",FALSE,0,0,118.46,4,TRUE
"INN00277",1,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",239,"2018",6,15,"Online",FALSE,0,0,90.6,0,FALSE
"INN00278",1,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",33,"2018",3,5,"Online",FALSE,0,0,82.9,2,TRUE
"INN00279",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",11,"2017",8,18,"Online",FALSE,0,0,95.33,1,TRUE
"INN00280",3,0,2,5,"Meal Plan 1",FALSE,"Room_Type 4",40,"2018",4,21,"Online",FALSE,0,0,135.64,1,TRUE
"INN00281",3,0,1,1,"Meal Plan 1",FALSE,"Room_Type 4",45,"2018",6,18,"Offline",FALSE,0,0,122.4,0,TRUE
"INN00282",2,0,1,3,"Not Selected",FALSE,"Room_Type 1",41,"2018",5,9,"Online",FALSE,0,0,116.1,0,FALSE
"INN00283",2,0,0,4,"Not Selected",FALSE,"Room_Type 1",167,"2018",6,28,"Online",FALSE,0,0,62.18,0,FALSE
"INN00284",2,0,0,4,"Not Selected",FALSE,"Room_Type 1",62,"2018",3,9,"Online",FALSE,0,0,63.75,0,FALSE
"INN00285",1,0,1,4,"Meal Plan 1",FALSE,"Room_Type 1",113,"2018",9,7,"Online",FALSE,0,0,118.8,0,FALSE
"INN00286",2,0,0,2,"Not Selected",TRUE,"Room_Type 1",1,"2018",8,10,"Online",FALSE,0,0,167,0,TRUE
"INN00287",2,2,2,2,"Meal Plan 1",FALSE,"Room_Type 6",84,"2018",5,13,"Online",FALSE,0,0,187.85,1,TRUE
"INN00288",0,2,2,2,"Meal Plan 1",FALSE,"Room_Type 1",68,"2018",4,24,"Online",FALSE,0,0,108.38,1,FALSE
"INN00289",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 2",9,"2018",9,7,"Complementary",TRUE,0,3,0,1,TRUE
"INN00290",3,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",245,"2018",10,28,"Online",FALSE,0,0,128.7,0,FALSE
"INN00291",2,0,1,3,"Meal Plan 1",FALSE,"Room_Type 1",80,"2018",3,17,"Online",FALSE,0,0,80.33,1,TRUE
"INN00292",2,0,1,1,"Meal Plan 1",FALSE,"Room_Type 1",7,"2018",8,22,"Online",FALSE,0,0,140,1,FALSE
"INN00293",2,1,1,1,"Meal Plan 1",FALSE,"Room_Type 1",128,"2017",8,8,"Online",FALSE,0,0,76.5,2,TRUE
"INN00294",2,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",100,"2018",5,1,"Online",FALSE,0,0,105.3,1,TRUE
"INN00295",2,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",118,"2018",4,3,"Online",FALSE,0,0,87.3,1,FALSE
"INN00296",1,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",166,"2018",11,1,"Online",FALSE,0,0,110,0,FALSE
"INN00297",1,0,0,1,"Meal Plan 2",FALSE,"Room_Type 1",41,"2017",9,4,"Offline",FALSE,0,0,83,0,TRUE
"INN00298",2,0,2,2,"Meal Plan 1",FALSE,"Room_Type 1",174,"2018",8,13,"Online",FALSE,0,0,99.45,1,TRUE
"INN00299",2,1,2,1,"Meal Plan 2",FALSE,"Room_Type 1",27,"2017",12,27,"Offline",FALSE,0,0,104.5,3,TRUE
"INN00300",2,0,2,6,"Meal Plan 1",FALSE,"Room_Type 1",2,"2018",11,16,"Online",FALSE,0,0,92.54,2,TRUE
"INN00301",1,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",37,"2018",10,13,"Offline",FALSE,0,0,95,0,TRUE
"INN00302",1,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",188,"2018",6,15,"Online",FALSE,0,0,130,0,FALSE
"INN00303",2,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",68,"2018",1,2,"Offline",TRUE,1,0,63,1,TRUE
"INN00304",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 4",189,"2018",10,28,"Online",FALSE,0,0,109.8,0,FALSE
"INN00305",2,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",10,"2018",5,16,"Online",FALSE,0,0,103,0,TRUE
"INN00306",3,0,2,1,"Meal Plan 1",FALSE,"Room_Type 4",19,"2018",2,20,"Online",FALSE,0,0,130,1,TRUE
"INN00307",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",61,"2018",3,23,"Online",FALSE,0,0,117,0,FALSE
"INN00308",2,0,0,4,"Meal Plan 1",FALSE,"Room_Type 4",95,"2017",12,29,"Offline",FALSE,0,0,60.5,0,TRUE
"INN00309",2,0,0,1,"Meal Plan 2",FALSE,"Room_Type 1",83,"2017",9,30,"Offline",FALSE,0,0,112.2,0,TRUE
"INN00310",2,0,1,3,"Meal Plan 1",FALSE,"Room_Type 1",37,"2018",8,1,"Online",FALSE,0,0,135.9,0,FALSE
"INN00311",2,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",19,"2018",7,25,"Online",FALSE,0,0,151,1,FALSE
"INN00312",2,2,0,2,"Meal Plan 1",FALSE,"Room_Type 6",22,"2018",9,16,"Online",FALSE,0,0,239,2,TRUE
"INN00313",2,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",22,"2017",12,26,"Online",FALSE,0,0,59.09,0,TRUE
"INN00314",2,0,2,5,"Meal Plan 1",FALSE,"Room_Type 1",151,"2018",7,9,"Online",FALSE,0,0,103.09,0,FALSE
"INN00315",2,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",26,"2018",2,28,"Offline",FALSE,0,0,87,0,TRUE
"INN00316",3,0,1,0,"Meal Plan 1",FALSE,"Room_Type 4",27,"2018",4,17,"Online",FALSE,0,0,137,0,FALSE
"INN00317",2,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",79,"2018",6,24,"Offline",FALSE,0,0,109,0,TRUE
"INN00318",2,0,1,1,"Meal Plan 2",FALSE,"Room_Type 1",247,"2018",6,6,"Online",FALSE,0,0,115,1,FALSE
"INN00319",2,0,2,3,"Meal Plan 1",FALSE,"Room_Type 4",189,"2018",7,17,"Online",FALSE,0,0,99.45,1,TRUE
"INN00320",2,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",320,"2018",8,18,"Online",FALSE,0,0,115,1,FALSE
"INN00321",3,0,1,2,"Meal Plan 1",FALSE,"Room_Type 4",27,"2018",2,22,"Online",FALSE,0,0,130,2,TRUE
"INN00322",1,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",51,"2018",5,22,"Corporate",TRUE,0,3,65,0,TRUE
"INN00323",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",245,"2018",6,17,"Online",FALSE,0,0,75,0,FALSE
"INN00324",2,1,1,2,"Meal Plan 1",FALSE,"Room_Type 1",52,"2018",7,8,"Online",FALSE,0,0,132.9,0,FALSE
"INN00325",1,0,2,0,"Meal Plan 1",FALSE,"Room_Type 1",13,"2017",10,18,"Online",FALSE,0,0,120,0,TRUE
"INN00326",2,0,0,2,"Not Selected",FALSE,"Room_Type 1",46,"2018",11,11,"Online",FALSE,0,0,79.2,1,FALSE
"INN00327",3,0,2,1,"Meal Plan 1",FALSE,"Room_Type 4",84,"2018",8,28,"Online",FALSE,0,0,159.3,0,FALSE
"INN00328",1,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",188,"2018",6,15,"Online",FALSE,0,0,130,0,FALSE
"INN00329",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",19,"2017",10,6,"Offline",TRUE,1,0,90,0,TRUE
"INN00330",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 4",67,"2018",5,27,"Online",FALSE,0,0,140.4,1,TRUE
"INN00331",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",0,"2017",8,11,"Online",FALSE,0,0,75,0,TRUE
"INN00332",2,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",273,"2017",7,17,"Online",FALSE,0,0,109,0,FALSE
"INN00333",2,0,2,1,"Meal Plan 2",FALSE,"Room_Type 1",110,"2017",7,25,"Online",FALSE,0,0,94.5,0,FALSE
"INN00334",1,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",0,"2017",12,15,"Corporate",TRUE,0,1,75,0,TRUE
"INN00335",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 4",32,"2017",10,23,"Offline",FALSE,0,0,75,1,TRUE
"INN00336",2,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",282,"2017",10,10,"Offline",FALSE,0,0,76.67,0,TRUE
"INN00337",2,0,2,2,"Meal Plan 1",FALSE,"Room_Type 1",38,"2018",10,2,"Online",FALSE,0,0,126,0,TRUE
"INN00338",2,0,1,1,"Not Selected",FALSE,"Room_Type 1",175,"2018",7,23,"Online",FALSE,0,0,85.5,1,TRUE
"INN00339",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 4",143,"2018",8,18,"Online",FALSE,0,0,140.7,0,FALSE
"INN00340",2,0,2,2,"Meal Plan 1",FALSE,"Room_Type 4",127,"2018",6,26,"Online",FALSE,0,0,103.7,1,TRUE
"INN00341",1,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",0,"2017",9,8,"Online",FALSE,0,0,142,0,TRUE
"INN00342",2,1,2,5,"Meal Plan 1",FALSE,"Room_Type 1",95,"2018",12,21,"Online",FALSE,0,0,103.7,3,TRUE
"INN00343",1,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",118,"2018",6,6,"Offline",FALSE,0,0,110,0,TRUE
"INN00344",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",45,"2018",11,10,"Offline",FALSE,0,0,75,0,TRUE
"INN00345",3,0,1,1,"Meal Plan 1",FALSE,"Room_Type 4",69,"2018",7,25,"Online",FALSE,0,0,137.7,0,TRUE
"INN00346",2,0,0,1,"Not Selected",FALSE,"Room_Type 1",57,"2018",9,7,"Online",FALSE,0,0,87.3,3,TRUE
"INN00347",1,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",5,"2018",8,24,"Complementary",TRUE,0,4,0,4,TRUE
"INN00348",2,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",39,"2017",8,14,"Offline",FALSE,0,0,101.5,0,TRUE
"INN00349",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",0,"2018",2,24,"Online",FALSE,0,0,97,1,TRUE
"INN00350",3,0,1,1,"Meal Plan 1",FALSE,"Room_Type 4",89,"2018",8,15,"Online",FALSE,0,0,150.3,1,TRUE
"INN00351",2,0,0,4,"Meal Plan 1",FALSE,"Room_Type 1",85,"2018",3,29,"Online",FALSE,0,0,82.45,0,TRUE
"INN00352",1,0,0,1,"Meal Plan 1",TRUE,"Room_Type 4",4,"2018",7,1,"Corporate",TRUE,0,3,103,1,TRUE
"INN00353",1,0,2,6,"Meal Plan 1",FALSE,"Room_Type 1",11,"2018",7,5,"Online",FALSE,0,0,145,0,FALSE
"INN00354",1,0,1,1,"Meal Plan 1",FALSE,"Room_Type 1",12,"2018",7,11,"Online",FALSE,0,0,145,1,TRUE
"INN00355",2,0,2,2,"Meal Plan 1",FALSE,"Room_Type 4",77,"2018",5,14,"Online",FALSE,0,0,134.85,1,TRUE
"INN00356",2,1,1,1,"Meal Plan 1",FALSE,"Room_Type 6",14,"2018",10,22,"Online",FALSE,0,0,168.25,1,TRUE
"INN00357",1,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",1,"2018",2,28,"Online",FALSE,0,0,60,0,FALSE
"INN00358",2,0,1,3,"Meal Plan 1",FALSE,"Room_Type 1",133,"2018",6,13,"Offline",FALSE,0,0,76,0,TRUE
"INN00359",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",3,"2017",8,10,"Offline",FALSE,0,0,63.5,1,TRUE
"INN00360",2,0,2,0,"Meal Plan 1",FALSE,"Room_Type 1",19,"2018",9,18,"Offline",FALSE,0,0,95,0,TRUE
"INN00361",2,0,2,2,"Meal Plan 1",FALSE,"Room_Type 4",86,"2018",9,3,"Offline",FALSE,0,0,90.95,3,TRUE
"INN00362",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",23,"2017",10,16,"Online",FALSE,0,0,98.4,2,TRUE
"INN00363",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",65,"2018",9,22,"Online",FALSE,0,0,135.9,1,TRUE
"INN00364",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 4",1,"2018",11,16,"Online",FALSE,0,0,130,1,TRUE
"INN00365",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 4",66,"2017",11,19,"Online",FALSE,0,0,81.9,2,TRUE
"INN00366",3,0,1,4,"Meal Plan 1",FALSE,"Room_Type 1",50,"2018",2,22,"Online",FALSE,0,0,78.85,1,TRUE
"INN00367",2,0,2,3,"Meal Plan 2",FALSE,"Room_Type 1",87,"2018",6,26,"Online",FALSE,0,0,141.3,0,FALSE
"INN00368",2,0,1,1,"Meal Plan 1",FALSE,"Room_Type 1",159,"2018",4,9,"Offline",FALSE,0,0,70,1,TRUE
"INN00369",2,0,2,3,"Meal Plan 2",FALSE,"Room_Type 1",39,"2018",8,13,"Online",FALSE,0,0,170.1,2,TRUE
"INN00370",2,0,2,0,"Meal Plan 2",FALSE,"Room_Type 1",386,"2018",10,23,"Online",FALSE,0,0,115,1,FALSE
"INN00371",2,2,0,5,"Meal Plan 1",FALSE,"Room_Type 6",22,"2017",12,29,"Online",FALSE,0,0,199,0,TRUE
"INN00372",2,0,2,2,"Meal Plan 1",FALSE,"Room_Type 4",102,"2018",7,10,"Offline",FALSE,0,0,82.45,0,TRUE
"INN00373",4,0,0,3,"Meal Plan 1",FALSE,"Room_Type 7",86,"2018",10,20,"Online",FALSE,0,0,192.86,1,TRUE
"INN00374",2,0,2,2,"Meal Plan 1",FALSE,"Room_Type 1",56,"2017",9,25,"Offline",FALSE,0,0,185,0,TRUE
"INN00375",2,0,2,6,"Meal Plan 1",FALSE,"Room_Type 1",36,"2018",12,10,"Online",FALSE,0,0,68.07,1,TRUE
"INN00376",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",50,"2018",10,4,"Online",FALSE,0,0,118.8,1,TRUE
"INN00377",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 4",115,"2018",10,27,"Online",FALSE,0,0,104.4,0,FALSE
"INN00378",1,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",0,"2018",3,23,"Corporate",TRUE,0,12,65,0,TRUE
"INN00379",2,0,1,3,"Not Selected",FALSE,"Room_Type 1",35,"2018",3,3,"Online",FALSE,0,0,71.1,0,FALSE
"INN00380",2,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",17,"2018",5,21,"Offline",FALSE,0,0,95,0,TRUE
"INN00381",2,0,4,11,"Meal Plan 1",FALSE,"Room_Type 4",237,"2018",9,13,"Online",FALSE,0,0,116.62,1,FALSE
"INN00382",2,0,0,4,"Meal Plan 1",FALSE,"Room_Type 1",125,"2018",9,7,"Online",FALSE,0,0,136,2,TRUE
"INN00383",2,2,2,2,"Meal Plan 1",FALSE,"Room_Type 6",32,"2018",12,2,"Online",FALSE,0,0,147.9,0,FALSE
"INN00384",2,0,2,0,"Not Selected",FALSE,"Room_Type 1",5,"2018",9,18,"Offline",FALSE,0,0,123.7,0,TRUE
"INN00385",2,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",91,"2018",6,19,"Online",FALSE,0,0,135.9,0,FALSE
"INN00386",2,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",102,"2017",10,16,"Offline",FALSE,0,0,109,0,TRUE
"INN00387",3,0,2,1,"Meal Plan 1",FALSE,"Room_Type 4",9,"2018",3,20,"Online",FALSE,0,0,186,1,TRUE
"INN00388",3,0,1,3,"Meal Plan 1",FALSE,"Room_Type 4",155,"2018",12,26,"Online",FALSE,0,0,115.6,1,FALSE
